cls,label,area_patches,score
SRF,1,0.07601108033240997,0.18004532
SRF,1,0.5619390581717452,0.2512207
SRF,1,0.7320590951061865,0.60158694
SRF,1,1.4297322253000924,0.510437
SRF,1,2.0550138504155124,0.36616212
SRF,1,1.944616805170822,0.90302736
SRF,1,0.10768236380424746,0.96191406
SRF,1,1.0659649122807018,0.9104492
SRF,1,0.2226038781163435,0.007149172
SRF,1,0.038910433979686056,0.015507126
SRF,1,0.21084025854108956,0.0062229633
SRF,1,0.1312096029547553,0.007817745
SRF,0,0.0,0.01121788
SRF,0,0.0,0.011112022
SRF,0,0.0,0.010579681
SRF,0,0.0,0.018537903
SRF,0,0.0,0.016000366
SRF,0,0.0,0.012710571
SRF,1,6.7550323176361955,0.9935547
SRF,1,3.312816251154201,0.9981445
SRF,1,2.8612742382271468,0.9958008
SRF,1,2.1274053554939982,0.9953125
SRF,1,2.558134810710988,0.99433595
SRF,1,1.3374330563250232,0.9759766
SRF,1,0.9591874422899354,0.9926758
SRF,1,0.6660018467220683,0.9561523
SRF,1,1.2505632502308404,0.97490233
SRF,1,2.198891966759003,0.99501956
SRF,1,1.9002770083102494,0.99482423
SRF,1,6.8844321329639895,0.99433595
SRF,1,1.7491597414589104,0.98701173
SRF,1,1.9382825484764543,0.97998047
SRF,1,1.984432132963989,0.98945314
SRF,1,1.626999076638966,0.99296874
SRF,1,1.7464450600184673,0.9916992
SRF,1,2.7056325023084025,0.9986328
SRF,1,6.7450784856879045,0.99609375
SRF,1,6.743268698060942,0.9957031
SRF,1,6.22657433056325,0.99902344
SRF,1,5.545189289012004,0.99794924
SRF,1,5.22938134810711,0.9975586
SRF,1,4.784173591874423,0.99853516
SRF,1,4.000535549399816,0.9982422
SRF,1,1.1401662049861496,0.97041017
SRF,1,0.28866112650046166,0.34471434
SRF,0,0.0,0.12903747
SRF,1,0.09139427516158818,0.11045532
SRF,0,0.0,0.056373216
SRF,0,0.0,0.15564728
SRF,0,0.0,0.03319359
SRF,1,0.1284949215143121,0.6855957
SRF,1,0.5157894736842106,0.14310607
SRF,1,0.10406278855032318,0.5021545
SRF,1,0.1502123730378578,0.88203126
SRF,1,0.9275161588180979,0.9785156
SRF,1,0.14387811634349032,0.96796876
SRF,1,0.29590027700831023,0.96367186
SRF,1,0.2642289935364728,0.95839846
SRF,1,0.30947368421052635,0.9742187
SRF,1,0.49316712834718374,0.96542966
SRF,1,0.8198337950138505,0.9814453
SRF,1,1.068679593721145,0.9958008
SRF,1,0.7745891043397969,0.99550784
SRF,1,0.7863527239150508,0.93720704
SRF,1,0.546555863342567,0.5560547
SRF,1,0.45335180055401664,0.80810547
SRF,1,0.2470360110803324,0.51104736
SRF,0,0.0,0.009955597
SRF,1,4.38421052631579,0.5640625
SRF,1,4.360683287165282,0.92265624
SRF,1,3.82679593721145,0.6491211
SRF,1,1.884893813481071,0.92695314
SRF,1,1.3908217913204064,0.9785156
SRF,1,1.3501015697137582,0.96181643
SRF,1,1.451449676823638,0.99472654
SRF,1,1.3012373037857803,0.99130857
SRF,1,1.6206648199445983,0.99902344
SRF,1,0.712151431209603,0.9496094
SRF,1,1.05601108033241,0.047387697
SRF,1,0.6270914127423823,0.96660155
SRF,1,0.5927054478301016,0.050898742
SRF,1,0.9248014773776547,0.072315976
SRF,1,1.2885687903970453,0.064704895
SRF,1,0.5899907663896584,0.24407959
SRF,1,0.9863342566943675,0.06545105
SRF,1,1.183601108033241,0.10614319
SRF,1,2.724635272391505,0.2960083
SRF,1,0.8696029547553094,0.91904294
SRF,1,0.49678670360110805,0.1340973
SRF,1,1.158264081255771,0.80253905
SRF,1,0.8768421052631579,0.45181885
SRF,1,0.6442843951985227,0.40655518
SRF,1,0.5366020313942752,0.3349243
SRF,1,0.3601477377654663,0.07792358
SRF,1,0.18731301939058173,0.03431015
SRF,1,0.4551615881809788,0.21081543
SRF,1,0.610803324099723,0.26542968
SRF,0,0.0,0.05751419
SRF,0,0.0,0.019703865
SRF,1,0.1845983379501385,0.29816285
SRF,1,0.3881994459833795,0.90478516
SRF,1,0.5628439519852262,0.99208987
SRF,1,0.7537765466297323,0.99189454
SRF,1,0.6696214219759926,0.9952148
SRF,1,0.750156971375808,0.9878906
SRF,1,0.4723545706371191,0.9512695
PED,0,0.0,0.0025262355
PED,0,0.0,0.2948059
PED,0,0.0,0.25695953
PED,1,0.5655586334256695,0.71904296
PED,1,1.5184118190212372,0.9961914
PED,1,2.371726685133887,0.9993164
PED,1,3.550803324099723,0.99960935
PED,1,3.8847091412742385,0.9988281
PED,1,4.6466297322253,0.9995117
PED,1,5.5868144044321335,0.99990237
PED,1,5.384118190212373,0.9998047
PED,0,0.0,0.10764313
PED,1,5.917100646352724,0.99990237
PED,1,6.717931671283472,0.99960935
PED,1,6.512520775623269,0.9998047
PED,1,6.241052631578947,0.9994141
PED,1,6.132465373961219,0.99970704
PED,1,7.031024930747923,0.99960935
PED,1,8.750323176361958,0.99990237
PED,1,10.443379501385042,0.9998047
PED,1,11.49034164358264,0.9998047
PED,1,0.06153277931671284,0.38253173
PED,0,0.0,0.29740602
PED,1,0.13935364727608496,0.47556153
PED,0,0.0,0.24422607
PED,0,0.0,0.10301666
PED,0,0.0,0.12639618
PED,0,0.0,0.5263672
PED,0,0.0,0.024593735
PED,0,0.0,0.18909912
PED,0,0.0,0.25637206
PED,0,0.0,0.7390625
PED,1,0.20903047091412744,0.7119629
PED,1,0.2642289935364728,0.8834961
PED,0,0.0,0.9060547
PED,0,0.0,0.8743164
PED,0,0.0,0.69199216
PED,1,1.221606648199446,0.8828125
PED,1,1.793499538319483,0.83671874
PED,0,0.0,0.02324028
PED,1,2.2767128347183747,0.8673828
PED,1,3.1843213296398893,0.8834961
PED,1,3.0332040627885504,0.9866211
PED,1,3.0884025854108956,0.9857422
PED,1,2.58528162511542,0.9899414
PED,1,2.8766574330563253,0.98525393
PED,1,2.5083656509695293,0.9621094
PED,1,2.279427516158818,0.84296876
PED,0,0.0,0.063287355
PED,1,2.810600184672207,0.9518555
PED,0,0.0,0.56098634
PED,0,0.0,0.5875
PED,0,0.0,0.7512695
PED,0,0.0,0.41970214
PED,0,0.0,0.19992676
PED,0,0.0,0.3619873
PED,0,0.0,0.02229805
PED,1,0.4262049861495845,0.44415283
PED,0,0.0,0.5654785
PED,0,0.0,0.5178955
PED,0,0.0,0.5434326
PED,0,0.0,0.3027954
PED,0,0.0,0.23715821
PED,0,0.0,0.08422241
PED,0,0.0,0.09164734
PED,0,0.0,0.085861206
PED,0,0.0,0.064352416
PED,0,0.0,0.010585594
PED,0,0.0,0.05932312
PED,1,0.0814404432132964,0.11124878
PED,1,0.1511172668513389,0.2842041
PED,1,0.09320406278855033,0.36099854
PED,0,0.0,0.25512695
PED,1,0.42439519852262236,0.43400878
PED,1,0.47144967682363803,0.6824463
PED,0,0.0,0.0037504197
PED,1,0.9908587257617729,0.9994141
PED,1,1.6586703601108033,0.99970704
PED,1,1.8749399815327794,0.9998047
PED,1,1.628808864265928,0.9994141
PED,1,2.0731117266851338,0.9998047
PED,1,2.96533702677747,0.99990237
PED,1,2.9209972299168974,0.9998047
PED,1,2.9942936288088644,0.99990237
PED,1,2.432354570637119,0.99990237
PED,1,2.315623268698061,0.99990237
PED,0,0.0,0.0013514996
PED,1,1.9771929824561405,0.9994141
PED,1,1.5573222530009234,0.9984375
PED,1,1.246943674976916,0.9993164
PED,1,1.2759002770083103,0.99970704
PED,1,1.3890120036934441,0.99960935
PED,1,1.387202216066482,0.99960935
PED,1,1.1790766389658356,0.99990237
PED,1,1.3654847645429362,0.9998047
PED,1,1.25870729455217,1.0
PED,1,1.628808864265928,0.9998047
PED,0,0.0,0.0036346435
PED,1,0.8415512465373961,0.9995117
PED,1,0.3881994459833795,0.98125
PED,0,0.0,0.018863678
PED,0,0.0,0.76958007
PED,1,0.1999815327793167,0.9932617
PED,1,0.3248568790397045,0.9975586
PED,1,0.8569344413665744,0.99970704
PED,1,0.7917820867959372,0.9988281
PED,0,0.0,0.02928772
PED,1,0.0904893813481071,0.8421875
PED,1,0.09501385041551247,0.8246582
PED,1,0.45968605724838413,0.8743164
PED,1,0.3447645429362881,0.978125
PED,1,0.29318559556786705,0.88251954
PED,1,0.3402400738688827,0.9230469
PED,1,0.29951985226223454,0.98046875
PED,1,0.34295475530932595,0.9716797
PED,1,0.10406278855032318,0.96533203
PED,1,0.07601108033240997,0.7086426
PED,0,0.0,0.04987793
PED,0,0.0,0.74609375
PED,0,0.0,0.046592712
PED,0,0.0,0.047186278
PED,0,0.0,0.17822877
PED,1,0.0751061865189289,0.6938232
PED,1,0.1031578947368421,0.739209
PED,1,0.2850415512465374,0.9267578
PED,1,0.10768236380424746,0.9667969
PED,0,0.0,0.31354982
PED,1,0.28323176361957525,0.43608397
PED,1,0.2388919667590028,0.8131836
PED,1,0.06967682363804248,0.7834961
PED,0,0.0,0.4100403
PED,1,0.1004432132963989,0.6904297
PED,0,0.0,0.28845215
PED,0,0.0,0.38596192
PED,0,0.0,0.38251954
PED,0,0.0,0.41274413
PED,0,0.0,0.6000244
PED,1,0.1511172668513389,0.96367186
PED,0,0.0,0.59892577
PED,1,0.700387811634349,0.5505371
PED,1,0.2841366574330563,0.51848143
PED,1,0.4768790397045245,0.88730466
PED,1,0.3501939058171745,0.89345706
PED,1,0.6813850415512466,0.77919924
PED,1,0.8922253000923361,0.9298828
PED,1,1.2080332409972299,0.9982422
PED,1,1.5156971375807942,0.9944336
PED,1,1.133831948291782,0.99746096
PED,1,0.3221421975992613,0.50571287
PED,1,1.2387996306555864,0.993457
PED,1,0.31761772853185594,0.9008789
PED,1,0.3040443213296399,0.94248044
PED,1,0.2904709141274238,0.97978514
PED,1,0.12397045244690674,0.96259767
PED,1,0.24522622345337028,0.9682617
PED,1,0.22350877192982457,0.9856445
PED,1,1.3374330563250232,0.99677736
PED,1,0.6687165281625116,0.94619143
PED,0,0.0,0.4321533
PED,1,0.33933518005540164,0.9043945
PED,1,2.0396306555863344,0.99921876
PED,1,1.8867036011080334,0.99921876
PED,1,1.970858725761773,0.9998047
PED,1,1.591708217913204,0.9998047
PED,1,1.957285318559557,0.9969727
PED,1,1.8125023084025855,0.9982422
PED,1,1.755493998153278,0.99902344
PED,1,1.1220683287165283,0.99550784
PED,0,0.0,0.47441405
PED,0,0.0,0.5124512
PED,0,0.0,0.5930176
PED,0,0.0,0.50942385
PED,0,0.0,0.4708496
PED,0,0.0,0.5882813
PED,0,0.0,0.61499023
PED,0,0.0,0.66245115
PED,0,0.0,0.63671875
PED,0,0.0,0.490625
PED,0,0.0,0.56816405
PED,0,0.0,0.37194824
PED,0,0.0,0.5956543
PED,1,0.8062603878116343,0.540625
PED,1,0.5700831024930748,0.5182129
PED,0,0.0,0.5550293
PED,0,0.0,0.5812012
PED,0,0.0,0.48872072
PED,0,0.0,0.5159668
PED,1,2.3943490304709143,1.0
PED,1,3.381588180978763,0.9995117
PED,1,3.0259649122807017,0.9975586
PED,1,3.779741458910434,0.9980469
PED,1,3.015106186518929,0.99912107
PED,1,3.8783748845798707,0.9993164
PED,1,4.902714681440443,0.9994141
PED,1,5.489085872576178,0.9994141
PED,1,5.574145891043398,0.9980469
PED,1,4.508180978762696,0.9998047
PED,1,4.053019390581717,0.99960935
PED,1,1.9989104339796862,1.0
PED,1,3.5200369344413667,0.9976562
PED,1,1.7744967682363804,0.99970704
PED,1,1.9536657433056326,0.9998047
PED,1,1.7862603878116343,0.9998047
PED,1,2.0459649122807018,0.99921876
PED,1,2.228753462603878,0.99970704
PED,1,1.9509510618651893,0.9994141
PED,1,2.034201292705448,0.9987305
PED,1,1.1953647276084949,0.99716794
PED,1,0.9365650969529086,0.9394531
PED,1,1.411634349030471,0.9338867
PED,1,2.468550323176362,0.9493164
PED,1,2.218799630655586,0.95351565
PED,1,1.2632317636195753,0.9388672
PED,1,0.33752539242843954,0.9022461
PED,1,1.0315789473684212,0.9607422
PED,1,1.1600738688827332,0.97978514
PED,1,1.474976915974146,0.98896486
PED,1,1.6224746075715606,0.9928711
PED,1,1.3374330563250232,0.97939456
PED,1,1.7075346260387811,0.97041017
PED,1,0.80264081255771,0.95810544
PED,0,0.0,0.8666016
PED,1,2.024247460757156,0.9183594
PED,1,2.302049861495845,0.9675781
PED,1,2.2224192059095107,0.9512695
PED,1,2.1581717451523548,0.9789063
PED,1,1.9527608494921516,0.96835935
PED,0,0.0,0.053162385
PED,0,0.0,0.20302734
PED,0,0.0,0.19935302
PED,0,0.0,0.26570433
PED,0,0.0,0.15808411
PED,0,0.0,0.07810364
PED,0,0.0,0.10012512
PED,0,0.0,0.08825531
PED,1,0.0687719298245614,0.20203248
PED,1,0.09139427516158818,0.2734375
PED,1,0.0751061865189289,0.41439208
PED,0,0.0,0.19588013
PED,1,0.055198522622345335,0.22491455
PED,0,0.0,0.15873642
PED,0,0.0,0.52319336
PED,0,0.0,0.7591797
PED,1,3.6222899353647278,0.98349607
PED,1,4.028587257617729,0.9388672
PED,1,3.7209233610341643,0.93232423
PED,1,0.9682363804247461,0.9880859
PED,1,0.4877377654662973,0.90712893
PED,0,0.0,0.9507812
PED,0,0.0,0.31626588
PED,0,0.0,0.6430664
PED,0,0.0,0.48242188
PED,0,0.0,0.75996095
PED,0,0.0,0.6479492
PED,0,0.0,0.4442505
PED,1,0.21084025854108956,0.5564941
PED,0,0.0,0.60483396
PED,1,0.33752539242843954,0.17937012
PED,1,0.6379501385041552,0.14124146
PED,0,0.0,0.10844727
PED,0,0.0,0.104840085
PED,1,0.5067405355493998,0.46875
PED,1,0.7935918744228994,0.2446167
PED,1,0.8632686980609419,0.45959473
PED,1,1.98533702677747,0.38325197
PED,1,2.3726315789473684,0.19311523
PED,1,2.772594644506002,0.23431396
PED,1,2.1844136657433055,0.19958496
PED,1,1.1265927977839336,0.09798279
PED,0,0.0,0.0010783911
PED,0,0.0,0.013979268
PED,0,0.0,0.03653841
PED,0,0.0,0.07680855
PED,0,0.0,0.09874897
PED,0,0.0,0.24764939
PED,0,0.0,0.4392212
PED,0,0.0,0.59467775
PED,1,1.3519113573407202,0.8875977
PED,1,1.284949215143121,0.9362305
PED,1,2.548180978762696,0.91328126
PED,0,0.0,0.0034136414
PED,1,2.305669436749769,0.84902346
PED,1,2.5997599261311173,0.8195801
PED,1,2.5708033240997232,0.74975586
PED,1,2.0848753462603877,0.84648436
PED,1,1.565466297322253,0.8972656
PED,1,3.8005540166204987,0.9151367
PED,1,3.1472206832871654,0.71176755
PED,1,0.7347737765466298,0.9138672
PED,1,1.9880517082179132,0.98183596
PED,1,1.6577654662973222,0.975293
PED,0,0.0,0.0042001843
PED,1,1.883084025854109,0.98515624
PED,1,1.5953277931671284,0.9958984
PED,1,1.3021421975992613,0.97685546
PED,1,0.891320406278855,0.928125
PED,1,0.9401846722068329,0.9951172
PED,0,0.0,0.009337115
PED,0,0.0,0.017284919
PED,1,0.1031578947368421,0.009008015
PED,0,0.0,0.004343259
PED,0,0.0,0.006258583
PED,0,0.0,0.0069346786
PED,1,0.3501939058171745,1.0
PED,1,0.24522622345337028,0.99296874
PED,1,0.4732594644506002,0.9848633
PED,1,0.7736842105263158,0.96171874
PED,1,0.6623822714681441,0.99208987
PED,1,0.9564727608494922,0.9993164
PED,1,0.9094182825484765,0.99990237
PED,1,0.5583194829178209,0.9994141
PED,1,0.5800369344413666,0.99921876
PED,1,0.7411080332409973,1.0
PED,1,1.0542012927054478,1.0
PED,1,2.1237857802400737,1.0
PED,1,2.1219759926131117,1.0
PED,1,1.5247460757156048,1.0
PED,1,1.3944413665743305,1.0
PED,1,1.2207017543859648,0.9986328
PED,1,0.9166574330563251,0.99716794
PED,0,0.0,0.70830077
PED,1,0.7094367497691597,0.7914551
PED,1,0.3022345337026778,0.91689456
PED,1,0.28051708217913207,0.77133787
PED,1,0.2977100646352724,0.9123047
PED,1,0.1375438596491228,0.9223633
PED,1,0.22350877192982457,0.9458984
PED,1,1.779021237303786,0.96865237
PED,1,1.4604986149584487,0.9898437
PED,1,1.3691043397968605,0.98701173
PED,1,1.6704339796860572,0.96914065
PED,0,0.0,0.4131958
PED,1,1.88398891966759,0.94033206
PED,1,1.398965835641736,0.99052733
PED,1,0.7700646352723916,0.9668945
PED,0,0.0,0.7667969
PED,0,0.0,0.76044923
PED,0,0.0,0.82236326
PED,0,0.0,0.7213379
PED,1,1.1039704524469067,0.8195801
PED,1,1.2016989843028625,0.798584
PED,1,1.0641551246537397,0.79467773
PED,0,0.0,0.5625
PED,0,0.0,0.95341796
PED,0,0.0,0.564209
PED,1,0.407202216066482,0.87226564
PED,1,0.6714312096029548,0.9548828
PED,1,0.6687165281625116,0.9482422
PED,1,0.7058171745152355,0.97685546
PED,0,0.0,0.97373044
PED,0,0.0,0.97314453
PED,0,0.0,0.95830077
PED,0,0.0,0.14777526
PED,1,6.26005540166205,0.9976562
PED,1,7.148661126500462,0.99248046
PED,1,8.756657433056326,0.99482423
PED,1,8.040886426592797,0.99785155
PED,1,10.497673130193906,0.99541014
PED,1,10.97364727608495,0.99072266
PED,1,11.9129270544783,0.9988281
PED,1,11.501200369344414,0.9995117
PED,1,8.925872576177285,0.9989258
PED,1,7.6554016620498615,0.99970704
PED,1,0.5963250230840259,0.9881836
PED,1,7.0509325946445065,0.99990237
PED,1,6.068217913204063,0.99990237
PED,1,4.784173591874423,1.0
PED,1,3.636768236380425,1.0
PED,1,1.779021237303786,0.99970704
PED,1,0.6768605724838412,0.99960935
PED,1,0.9012742382271468,0.98759764
PED,1,1.2044136657433056,0.9891602
PED,1,2.040535549399815,0.98945314
PED,1,2.7789289012003695,0.98701173
PED,1,3.475697137580794,0.9969727
PED,1,4.058448753462604,0.99130857
PED,1,5.231191135734072,0.9958008
PED,1,1.3401477377654663,0.9040039
PED,1,3.727257617728532,0.9957031
PED,1,4.634866112650046,0.9910156
PED,1,4.572428439519852,0.9951172
PED,1,5.7867959372114495,0.99736327
PED,1,4.948864265927978,0.9976562
PED,1,5.328014773776546,0.9891602
PED,1,3.7200184672206835,0.9891602
PED,1,4.541662049861496,0.9958008
PED,1,3.3010526315789472,0.99423826
PED,1,3.971578947368421,0.99208987
PED,1,1.3383379501385042,0.92871094
PED,1,4.9072391505078485,0.99365234
PED,1,3.8141274238227147,0.9857422
PED,1,4.234903047091413,0.9958008
PED,1,3.993296398891967,0.9832031
PED,1,3.8367497691597414,0.9838867
PED,1,1.6650046168051709,0.95322263
PED,1,1.335623268698061,0.993457
PED,1,1.3464819944598339,0.9821289
PED,1,1.8342197599261312,0.98339844
PED,1,2.212465373961219,0.990625
PED,1,2.5454662973222533,0.99785155
PED,1,3.2775253924284398,0.99677736
PED,0,0.0,0.5169678
PED,0,0.0,0.7758301
PED,0,0.0,0.9134766
PED,0,0.0,0.93710935
PED,1,1.4053000923361034,0.9994141
PED,1,1.2279409048938135,0.9980469
PED,1,0.8614589104339797,0.9969727
PED,1,0.7592059095106186,0.99726564
PED,1,0.5456509695290859,0.99306643
PED,1,0.3167128347183749,0.9977539
PED,1,0.8198337950138505,0.99990237
PED,0,0.0,0.9794922
PED,1,1.0650600184672208,0.99990237
PED,1,0.1031578947368421,0.9518555
PED,1,0.08867959372114496,0.99179685
PED,1,0.08686980609418282,0.9820312
PED,0,0.0,0.9680664
PED,1,0.08596491228070176,0.9986328
PED,1,0.04433979686057248,0.993457
PED,0,0.0,0.99492186
PED,0,0.0,0.8921875
PED,0,0.0,0.0025919913
PED,0,0.0,0.60166013
PED,0,0.0,0.6863281
PED,1,0.5266481994459834,0.5899414
PED,1,0.7275346260387812,0.5670166
PED,1,0.7646352723915051,0.665332
PED,1,0.5945152354570638,0.59268796
PED,1,0.2949953831948292,0.1228302
PED,1,0.22169898430286242,0.7321289
PED,1,0.2814219759926131,0.22546387
PED,1,0.6117082179132041,0.4642273
PED,1,0.7628254847645429,0.61455077
PED,1,0.3601477377654663,0.2958435
PED,1,0.27146814404432135,0.28341675
PED,0,0.0,0.015283394
PED,0,0.0,0.013152694
PED,0,0.0,0.006145096
PED,0,0.0,0.002389574
